"GEO","TIME","UNIT","PRODUCT","INDIC_NRG","Value","Flag and Footnotes"
"European Union (28 countries)","2015M06","Gigawatt-hour","Electrical energy","Exports","29 678",""
"European Union (27 countries)","2015M06","Gigawatt-hour","Electrical energy","Exports","29 657",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2015M06","Gigawatt-hour","Electrical energy","Exports","20 799",""
"Germany (until 1990 former territory of the FRG)","2015M06","Gigawatt-hour","Electrical energy","Exports","5 664",""
"France","2015M06","Gigawatt-hour","Electrical energy","Exports","6 546",""
"Austria","2015M06","Gigawatt-hour","Electrical energy","Exports","1 641",""
"Slovenia","2015M06","Gigawatt-hour","Electrical energy","Exports","840",""
"European Union (28 countries)","2015M07","Gigawatt-hour","Electrical energy","Exports","33 210",""
"European Union (27 countries)","2015M07","Gigawatt-hour","Electrical energy","Exports","33 102",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2015M07","Gigawatt-hour","Electrical energy","Exports","22 411",""
"Germany (until 1990 former territory of the FRG)","2015M07","Gigawatt-hour","Electrical energy","Exports","6 201",""
"France","2015M07","Gigawatt-hour","Electrical energy","Exports","7 020",""
"Austria","2015M07","Gigawatt-hour","Electrical energy","Exports","1 331",""
"Slovenia","2015M07","Gigawatt-hour","Electrical energy","Exports","804",""
"European Union (28 countries)","2015M08","Gigawatt-hour","Electrical energy","Exports","33 365",""
"European Union (27 countries)","2015M08","Gigawatt-hour","Electrical energy","Exports","33 241",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2015M08","Gigawatt-hour","Electrical energy","Exports","22 461",""
"Germany (until 1990 former territory of the FRG)","2015M08","Gigawatt-hour","Electrical energy","Exports","6 511",""
"France","2015M08","Gigawatt-hour","Electrical energy","Exports","7 192",""
"Austria","2015M08","Gigawatt-hour","Electrical energy","Exports","1 464",""
"Slovenia","2015M08","Gigawatt-hour","Electrical energy","Exports","715",""
"European Union (28 countries)","2015M09","Gigawatt-hour","Electrical energy","Exports","31 816",""
"European Union (27 countries)","2015M09","Gigawatt-hour","Electrical energy","Exports","31 677",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2015M09","Gigawatt-hour","Electrical energy","Exports","22 469",""
"Germany (until 1990 former territory of the FRG)","2015M09","Gigawatt-hour","Electrical energy","Exports","7 414",""
"France","2015M09","Gigawatt-hour","Electrical energy","Exports","5 788",""
"Austria","2015M09","Gigawatt-hour","Electrical energy","Exports","1 462",""
"Slovenia","2015M09","Gigawatt-hour","Electrical energy","Exports","732",""
"European Union (28 countries)","2015M10","Gigawatt-hour","Electrical energy","Exports","33 963",""
"European Union (27 countries)","2015M10","Gigawatt-hour","Electrical energy","Exports","33 648",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2015M10","Gigawatt-hour","Electrical energy","Exports","23 619",""
"Germany (until 1990 former territory of the FRG)","2015M10","Gigawatt-hour","Electrical energy","Exports","7 583",""
"France","2015M10","Gigawatt-hour","Electrical energy","Exports","5 876",""
"Austria","2015M10","Gigawatt-hour","Electrical energy","Exports","1 658",""
"Slovenia","2015M10","Gigawatt-hour","Electrical energy","Exports","888",""
"European Union (28 countries)","2015M11","Gigawatt-hour","Electrical energy","Exports","34 254",""
"European Union (27 countries)","2015M11","Gigawatt-hour","Electrical energy","Exports","34 155",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2015M11","Gigawatt-hour","Electrical energy","Exports","24 044",""
"Germany (until 1990 former territory of the FRG)","2015M11","Gigawatt-hour","Electrical energy","Exports","8 471",""
"France","2015M11","Gigawatt-hour","Electrical energy","Exports","6 798",""
"Austria","2015M11","Gigawatt-hour","Electrical energy","Exports","1 580",""
"Slovenia","2015M11","Gigawatt-hour","Electrical energy","Exports","783",""
"European Union (28 countries)","2015M12","Gigawatt-hour","Electrical energy","Exports","37 104",""
"European Union (27 countries)","2015M12","Gigawatt-hour","Electrical energy","Exports","37 005",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2015M12","Gigawatt-hour","Electrical energy","Exports","25 754",""
"Germany (until 1990 former territory of the FRG)","2015M12","Gigawatt-hour","Electrical energy","Exports","9 068",""
"France","2015M12","Gigawatt-hour","Electrical energy","Exports","7 062",""
"Austria","2015M12","Gigawatt-hour","Electrical energy","Exports","1 644",""
"Slovenia","2015M12","Gigawatt-hour","Electrical energy","Exports","815",""
"European Union (28 countries)","2016M01","Gigawatt-hour","Electrical energy","Exports","37 274",""
"European Union (27 countries)","2016M01","Gigawatt-hour","Electrical energy","Exports","36 989",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2016M01","Gigawatt-hour","Electrical energy","Exports","26 047",""
"Germany (until 1990 former territory of the FRG)","2016M01","Gigawatt-hour","Electrical energy","Exports","8 950",""
"France","2016M01","Gigawatt-hour","Electrical energy","Exports","6 588",""
"Austria","2016M01","Gigawatt-hour","Electrical energy","Exports","1 467",""
"Slovenia","2016M01","Gigawatt-hour","Electrical energy","Exports","713",""
"European Union (28 countries)","2016M02","Gigawatt-hour","Electrical energy","Exports","33 013",""
"European Union (27 countries)","2016M02","Gigawatt-hour","Electrical energy","Exports","32 619",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2016M02","Gigawatt-hour","Electrical energy","Exports","23 621",""
"Germany (until 1990 former territory of the FRG)","2016M02","Gigawatt-hour","Electrical energy","Exports","7 497",""
"France","2016M02","Gigawatt-hour","Electrical energy","Exports","6 122",""
"Austria","2016M02","Gigawatt-hour","Electrical energy","Exports","1 617",""
"Slovenia","2016M02","Gigawatt-hour","Electrical energy","Exports","753",""
"European Union (28 countries)","2016M03","Gigawatt-hour","Electrical energy","Exports","33 058",""
"European Union (27 countries)","2016M03","Gigawatt-hour","Electrical energy","Exports","32 607",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2016M03","Gigawatt-hour","Electrical energy","Exports","23 549",""
"Germany (until 1990 former territory of the FRG)","2016M03","Gigawatt-hour","Electrical energy","Exports","7 525",""
"France","2016M03","Gigawatt-hour","Electrical energy","Exports","5 668",""
"Austria","2016M03","Gigawatt-hour","Electrical energy","Exports","1 644",""
"Slovenia","2016M03","Gigawatt-hour","Electrical energy","Exports","816",""
"European Union (28 countries)","2016M04","Gigawatt-hour","Electrical energy","Exports","30 299",""
"European Union (27 countries)","2016M04","Gigawatt-hour","Electrical energy","Exports","30 105",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2016M04","Gigawatt-hour","Electrical energy","Exports","21 657",""
"Germany (until 1990 former territory of the FRG)","2016M04","Gigawatt-hour","Electrical energy","Exports","5 809",""
"France","2016M04","Gigawatt-hour","Electrical energy","Exports","5 297",""
"Austria","2016M04","Gigawatt-hour","Electrical energy","Exports","1 710",""
"Slovenia","2016M04","Gigawatt-hour","Electrical energy","Exports","860",""
"European Union (28 countries)","2016M05","Gigawatt-hour","Electrical energy","Exports","29 585",""
"European Union (27 countries)","2016M05","Gigawatt-hour","Electrical energy","Exports","29 383",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2016M05","Gigawatt-hour","Electrical energy","Exports","21 248",""
"Germany (until 1990 former territory of the FRG)","2016M05","Gigawatt-hour","Electrical energy","Exports","5 616",""
"France","2016M05","Gigawatt-hour","Electrical energy","Exports","6 080",""
"Austria","2016M05","Gigawatt-hour","Electrical energy","Exports","1 746",""
"Slovenia","2016M05","Gigawatt-hour","Electrical energy","Exports","903",""
"European Union (28 countries)","2016M06","Gigawatt-hour","Electrical energy","Exports","26 800",""
"European Union (27 countries)","2016M06","Gigawatt-hour","Electrical energy","Exports","26 517",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2016M06","Gigawatt-hour","Electrical energy","Exports","20 013",""
"Germany (until 1990 former territory of the FRG)","2016M06","Gigawatt-hour","Electrical energy","Exports","4 739",""
"France","2016M06","Gigawatt-hour","Electrical energy","Exports","7 015",""
"Austria","2016M06","Gigawatt-hour","Electrical energy","Exports","1 485",""
"Slovenia","2016M06","Gigawatt-hour","Electrical energy","Exports","862",""
"European Union (28 countries)","2016M07","Gigawatt-hour","Electrical energy","Exports","28 380",""
"European Union (27 countries)","2016M07","Gigawatt-hour","Electrical energy","Exports","28 192",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2016M07","Gigawatt-hour","Electrical energy","Exports","19 913",""
"Germany (until 1990 former territory of the FRG)","2016M07","Gigawatt-hour","Electrical energy","Exports","4 898",""
"France","2016M07","Gigawatt-hour","Electrical energy","Exports","5 332",""
"Austria","2016M07","Gigawatt-hour","Electrical energy","Exports","1 961",""
"Slovenia","2016M07","Gigawatt-hour","Electrical energy","Exports","1 019",""
"European Union (28 countries)","2016M08","Gigawatt-hour","Electrical energy","Exports","27 000",""
"European Union (27 countries)","2016M08","Gigawatt-hour","Electrical energy","Exports","26 742",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2016M08","Gigawatt-hour","Electrical energy","Exports","19 486",""
"Germany (until 1990 former territory of the FRG)","2016M08","Gigawatt-hour","Electrical energy","Exports","5 429",""
"France","2016M08","Gigawatt-hour","Electrical energy","Exports","4 888",""
"Austria","2016M08","Gigawatt-hour","Electrical energy","Exports","1 809",""
"Slovenia","2016M08","Gigawatt-hour","Electrical energy","Exports","780",""
"European Union (28 countries)","2016M09","Gigawatt-hour","Electrical energy","Exports","26 801",""
"European Union (27 countries)","2016M09","Gigawatt-hour","Electrical energy","Exports","26 572",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2016M09","Gigawatt-hour","Electrical energy","Exports","19 409",""
"Germany (until 1990 former territory of the FRG)","2016M09","Gigawatt-hour","Electrical energy","Exports","6 600",""
"France","2016M09","Gigawatt-hour","Electrical energy","Exports","4 329",""
"Austria","2016M09","Gigawatt-hour","Electrical energy","Exports","1 393",""
"Slovenia","2016M09","Gigawatt-hour","Electrical energy","Exports","767",""
"European Union (28 countries)","2016M10","Gigawatt-hour","Electrical energy","Exports","27 877",""
"European Union (27 countries)","2016M10","Gigawatt-hour","Electrical energy","Exports","27 709",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2016M10","Gigawatt-hour","Electrical energy","Exports","19 971",""
"Germany (until 1990 former territory of the FRG)","2016M10","Gigawatt-hour","Electrical energy","Exports","6 974",""
"France","2016M10","Gigawatt-hour","Electrical energy","Exports","3 216",""
"Austria","2016M10","Gigawatt-hour","Electrical energy","Exports","1 472",""
"Slovenia","2016M10","Gigawatt-hour","Electrical energy","Exports","564",""
"European Union (28 countries)","2016M11","Gigawatt-hour","Electrical energy","Exports","27 649",""
"European Union (27 countries)","2016M11","Gigawatt-hour","Electrical energy","Exports","27 305",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2016M11","Gigawatt-hour","Electrical energy","Exports","20 079",""
"Germany (until 1990 former territory of the FRG)","2016M11","Gigawatt-hour","Electrical energy","Exports","7 260",""
"France","2016M11","Gigawatt-hour","Electrical energy","Exports","3 309",""
"Austria","2016M11","Gigawatt-hour","Electrical energy","Exports","1 398",""
"Slovenia","2016M11","Gigawatt-hour","Electrical energy","Exports","748",""
"European Union (28 countries)","2016M12","Gigawatt-hour","Electrical energy","Exports","31 313",""
"European Union (27 countries)","2016M12","Gigawatt-hour","Electrical energy","Exports","31 149",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2016M12","Gigawatt-hour","Electrical energy","Exports","21 205",""
"Germany (until 1990 former territory of the FRG)","2016M12","Gigawatt-hour","Electrical energy","Exports","7 566",""
"France","2016M12","Gigawatt-hour","Electrical energy","Exports","3 183",""
"Austria","2016M12","Gigawatt-hour","Electrical energy","Exports","1 486",""
"Slovenia","2016M12","Gigawatt-hour","Electrical energy","Exports","751",""
