"GEO","TIME","UNIT","PRODUCT","INDIC_NRG","Value","Flag and Footnotes"
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2015M02","Gigawatt-hour","Electrical energy","Gross inland consumption","2 724",""
"Germany (until 1990 former territory of the FRG)","2015M02","Gigawatt-hour","Electrical energy","Gross inland consumption","-4 926",""
"France","2015M02","Gigawatt-hour","Electrical energy","Gross inland consumption","-3 061",""
"Austria","2015M02","Gigawatt-hour","Electrical energy","Gross inland consumption","1 438",""
"Slovenia","2015M02","Gigawatt-hour","Electrical energy","Gross inland consumption","78",""
"European Union (28 countries)","2015M03","Gigawatt-hour","Electrical energy","Gross inland consumption","232",""
"European Union (27 countries)","2015M03","Gigawatt-hour","Electrical energy","Gross inland consumption","-48",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2015M03","Gigawatt-hour","Electrical energy","Gross inland consumption","2 085",""
"Germany (until 1990 former territory of the FRG)","2015M03","Gigawatt-hour","Electrical energy","Gross inland consumption","-5 403",""
"France","2015M03","Gigawatt-hour","Electrical energy","Gross inland consumption","-4 351",""
"Austria","2015M03","Gigawatt-hour","Electrical energy","Gross inland consumption","1 401",""
"Slovenia","2015M03","Gigawatt-hour","Electrical energy","Gross inland consumption","5",""
"European Union (28 countries)","2015M04","Gigawatt-hour","Electrical energy","Gross inland consumption","300",""
"European Union (27 countries)","2015M04","Gigawatt-hour","Electrical energy","Gross inland consumption","-38",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2015M04","Gigawatt-hour","Electrical energy","Gross inland consumption","1 677",""
"Germany (until 1990 former territory of the FRG)","2015M04","Gigawatt-hour","Electrical energy","Gross inland consumption","-4 085",""
"France","2015M04","Gigawatt-hour","Electrical energy","Gross inland consumption","-4 119",""
"Austria","2015M04","Gigawatt-hour","Electrical energy","Gross inland consumption","341",""
"Slovenia","2015M04","Gigawatt-hour","Electrical energy","Gross inland consumption","260",""
"European Union (28 countries)","2015M05","Gigawatt-hour","Electrical energy","Gross inland consumption","2 461",""
"European Union (27 countries)","2015M05","Gigawatt-hour","Electrical energy","Gross inland consumption","2 006",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2015M05","Gigawatt-hour","Electrical energy","Gross inland consumption","2 087",""
"Germany (until 1990 former territory of the FRG)","2015M05","Gigawatt-hour","Electrical energy","Gross inland consumption","-1 372",""
"France","2015M05","Gigawatt-hour","Electrical energy","Gross inland consumption","-5 976",""
"Austria","2015M05","Gigawatt-hour","Electrical energy","Gross inland consumption","-330",""
"Slovenia","2015M05","Gigawatt-hour","Electrical energy","Gross inland consumption","211",""
"European Union (28 countries)","2015M06","Gigawatt-hour","Electrical energy","Gross inland consumption","2 566",""
"European Union (27 countries)","2015M06","Gigawatt-hour","Electrical energy","Gross inland consumption","1 732",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2015M06","Gigawatt-hour","Electrical energy","Gross inland consumption","1 925",""
"Germany (until 1990 former territory of the FRG)","2015M06","Gigawatt-hour","Electrical energy","Gross inland consumption","-2 096",""
"France","2015M06","Gigawatt-hour","Electrical energy","Gross inland consumption","-6 061",""
"Austria","2015M06","Gigawatt-hour","Electrical energy","Gross inland consumption","-107",""
"Slovenia","2015M06","Gigawatt-hour","Electrical energy","Gross inland consumption","-142",""
"European Union (28 countries)","2015M07","Gigawatt-hour","Electrical energy","Gross inland consumption","2 392",""
"European Union (27 countries)","2015M07","Gigawatt-hour","Electrical energy","Gross inland consumption","1 496",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2015M07","Gigawatt-hour","Electrical energy","Gross inland consumption","2 798",""
"Germany (until 1990 former territory of the FRG)","2015M07","Gigawatt-hour","Electrical energy","Gross inland consumption","-2 389",""
"France","2015M07","Gigawatt-hour","Electrical energy","Gross inland consumption","-6 310",""
"Austria","2015M07","Gigawatt-hour","Electrical energy","Gross inland consumption","718",""
"Slovenia","2015M07","Gigawatt-hour","Electrical energy","Gross inland consumption","-132",""
"European Union (28 countries)","2015M08","Gigawatt-hour","Electrical energy","Gross inland consumption","835",""
"European Union (27 countries)","2015M08","Gigawatt-hour","Electrical energy","Gross inland consumption","-70",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2015M08","Gigawatt-hour","Electrical energy","Gross inland consumption","916",""
"Germany (until 1990 former territory of the FRG)","2015M08","Gigawatt-hour","Electrical energy","Gross inland consumption","-2 719",""
"France","2015M08","Gigawatt-hour","Electrical energy","Gross inland consumption","-6 872",""
"Austria","2015M08","Gigawatt-hour","Electrical energy","Gross inland consumption","804",""
"Slovenia","2015M08","Gigawatt-hour","Electrical energy","Gross inland consumption","-86",""
"European Union (28 countries)","2015M09","Gigawatt-hour","Electrical energy","Gross inland consumption","1 291",""
"European Union (27 countries)","2015M09","Gigawatt-hour","Electrical energy","Gross inland consumption","559",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2015M09","Gigawatt-hour","Electrical energy","Gross inland consumption","60",""
"Germany (until 1990 former territory of the FRG)","2015M09","Gigawatt-hour","Electrical energy","Gross inland consumption","-4 818",""
"France","2015M09","Gigawatt-hour","Electrical energy","Gross inland consumption","-5 171",""
"Austria","2015M09","Gigawatt-hour","Electrical energy","Gross inland consumption","897",""
"Slovenia","2015M09","Gigawatt-hour","Electrical energy","Gross inland consumption","-139",""
"European Union (28 countries)","2015M10","Gigawatt-hour","Electrical energy","Gross inland consumption","825",""
"European Union (27 countries)","2015M10","Gigawatt-hour","Electrical energy","Gross inland consumption","418",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2015M10","Gigawatt-hour","Electrical energy","Gross inland consumption","1 387",""
"Germany (until 1990 former territory of the FRG)","2015M10","Gigawatt-hour","Electrical energy","Gross inland consumption","-3 941",""
"France","2015M10","Gigawatt-hour","Electrical energy","Gross inland consumption","-4 904",""
"Austria","2015M10","Gigawatt-hour","Electrical energy","Gross inland consumption","585",""
"Slovenia","2015M10","Gigawatt-hour","Electrical energy","Gross inland consumption","-166",""
"European Union (28 countries)","2015M11","Gigawatt-hour","Electrical energy","Gross inland consumption","730",""
"European Union (27 countries)","2015M11","Gigawatt-hour","Electrical energy","Gross inland consumption","197",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2015M11","Gigawatt-hour","Electrical energy","Gross inland consumption","794",""
"Germany (until 1990 former territory of the FRG)","2015M11","Gigawatt-hour","Electrical energy","Gross inland consumption","-5 138",""
"France","2015M11","Gigawatt-hour","Electrical energy","Gross inland consumption","-5 960",""
"Austria","2015M11","Gigawatt-hour","Electrical energy","Gross inland consumption","1 349",""
"Slovenia","2015M11","Gigawatt-hour","Electrical energy","Gross inland consumption","2",""
"European Union (28 countries)","2015M12","Gigawatt-hour","Electrical energy","Gross inland consumption","-955",""
"European Union (27 countries)","2015M12","Gigawatt-hour","Electrical energy","Gross inland consumption","-1 659",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2015M12","Gigawatt-hour","Electrical energy","Gross inland consumption","-195",""
"Germany (until 1990 former territory of the FRG)","2015M12","Gigawatt-hour","Electrical energy","Gross inland consumption","-6 262",""
"France","2015M12","Gigawatt-hour","Electrical energy","Gross inland consumption","-6 358",""
"Austria","2015M12","Gigawatt-hour","Electrical energy","Gross inland consumption","1 908",""
"Slovenia","2015M12","Gigawatt-hour","Electrical energy","Gross inland consumption","60",""
"European Union (28 countries)","2016M01","Gigawatt-hour","Electrical energy","Gross inland consumption","-74",""
"European Union (27 countries)","2016M01","Gigawatt-hour","Electrical energy","Gross inland consumption","-606",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2016M01","Gigawatt-hour","Electrical energy","Gross inland consumption","-351",""
"Germany (until 1990 former territory of the FRG)","2016M01","Gigawatt-hour","Electrical energy","Gross inland consumption","-6 351",""
"France","2016M01","Gigawatt-hour","Electrical energy","Gross inland consumption","-5 105",""
"Austria","2016M01","Gigawatt-hour","Electrical energy","Gross inland consumption","2 063",""
"Slovenia","2016M01","Gigawatt-hour","Electrical energy","Gross inland consumption","65",""
"European Union (28 countries)","2016M02","Gigawatt-hour","Electrical energy","Gross inland consumption","902",""
"European Union (27 countries)","2016M02","Gigawatt-hour","Electrical energy","Gross inland consumption","690",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2016M02","Gigawatt-hour","Electrical energy","Gross inland consumption","575",""
"Germany (until 1990 former territory of the FRG)","2016M02","Gigawatt-hour","Electrical energy","Gross inland consumption","-4 891",""
"France","2016M02","Gigawatt-hour","Electrical energy","Gross inland consumption","-4 951",""
"Austria","2016M02","Gigawatt-hour","Electrical energy","Gross inland consumption","880",""
"Slovenia","2016M02","Gigawatt-hour","Electrical energy","Gross inland consumption","-38",""
"European Union (28 countries)","2016M03","Gigawatt-hour","Electrical energy","Gross inland consumption","2 229",""
"European Union (27 countries)","2016M03","Gigawatt-hour","Electrical energy","Gross inland consumption","2 011",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2016M03","Gigawatt-hour","Electrical energy","Gross inland consumption","1 456",""
"Germany (until 1990 former territory of the FRG)","2016M03","Gigawatt-hour","Electrical energy","Gross inland consumption","-4 705",""
"France","2016M03","Gigawatt-hour","Electrical energy","Gross inland consumption","-4 245",""
"Austria","2016M03","Gigawatt-hour","Electrical energy","Gross inland consumption","1 411",""
"Slovenia","2016M03","Gigawatt-hour","Electrical energy","Gross inland consumption","-112",""
"European Union (28 countries)","2016M04","Gigawatt-hour","Electrical energy","Gross inland consumption","1 275",""
"European Union (27 countries)","2016M04","Gigawatt-hour","Electrical energy","Gross inland consumption","876",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2016M04","Gigawatt-hour","Electrical energy","Gross inland consumption","720",""
"Germany (until 1990 former territory of the FRG)","2016M04","Gigawatt-hour","Electrical energy","Gross inland consumption","-3 201",""
"France","2016M04","Gigawatt-hour","Electrical energy","Gross inland consumption","-3 721",""
"Austria","2016M04","Gigawatt-hour","Electrical energy","Gross inland consumption","399",""
"Slovenia","2016M04","Gigawatt-hour","Electrical energy","Gross inland consumption","-122",""
"European Union (28 countries)","2016M05","Gigawatt-hour","Electrical energy","Gross inland consumption","3 142",""
"European Union (27 countries)","2016M05","Gigawatt-hour","Electrical energy","Gross inland consumption","2 674",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2016M05","Gigawatt-hour","Electrical energy","Gross inland consumption","1 500",""
"Germany (until 1990 former territory of the FRG)","2016M05","Gigawatt-hour","Electrical energy","Gross inland consumption","-2 670",""
"France","2016M05","Gigawatt-hour","Electrical energy","Gross inland consumption","-5 265",""
"Austria","2016M05","Gigawatt-hour","Electrical energy","Gross inland consumption","29",""
"Slovenia","2016M05","Gigawatt-hour","Electrical energy","Gross inland consumption","-182",""
"European Union (28 countries)","2016M06","Gigawatt-hour","Electrical energy","Gross inland consumption","3 578",""
"European Union (27 countries)","2016M06","Gigawatt-hour","Electrical energy","Gross inland consumption","3 111",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2016M06","Gigawatt-hour","Electrical energy","Gross inland consumption","849",""
"Germany (until 1990 former territory of the FRG)","2016M06","Gigawatt-hour","Electrical energy","Gross inland consumption","-1 377",""
"France","2016M06","Gigawatt-hour","Electrical energy","Gross inland consumption","-6 645",""
"Austria","2016M06","Gigawatt-hour","Electrical energy","Gross inland consumption","-544",""
"Slovenia","2016M06","Gigawatt-hour","Electrical energy","Gross inland consumption","-309",""
"European Union (28 countries)","2016M07","Gigawatt-hour","Electrical energy","Gross inland consumption","2 724",""
"European Union (27 countries)","2016M07","Gigawatt-hour","Electrical energy","Gross inland consumption","1 942",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2016M07","Gigawatt-hour","Electrical energy","Gross inland consumption","1 859",""
"Germany (until 1990 former territory of the FRG)","2016M07","Gigawatt-hour","Electrical energy","Gross inland consumption","-2 431",""
"France","2016M07","Gigawatt-hour","Electrical energy","Gross inland consumption","-4 291",""
"Austria","2016M07","Gigawatt-hour","Electrical energy","Gross inland consumption","-643",""
"Slovenia","2016M07","Gigawatt-hour","Electrical energy","Gross inland consumption","-293",""
"European Union (28 countries)","2016M08","Gigawatt-hour","Electrical energy","Gross inland consumption","1 575",""
"European Union (27 countries)","2016M08","Gigawatt-hour","Electrical energy","Gross inland consumption","938",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2016M08","Gigawatt-hour","Electrical energy","Gross inland consumption","-131",""
"Germany (until 1990 former territory of the FRG)","2016M08","Gigawatt-hour","Electrical energy","Gross inland consumption","-3 475",""
"France","2016M08","Gigawatt-hour","Electrical energy","Gross inland consumption","-3 405",""
"Austria","2016M08","Gigawatt-hour","Electrical energy","Gross inland consumption","-194",""
"Slovenia","2016M08","Gigawatt-hour","Electrical energy","Gross inland consumption","-231",""
"European Union (28 countries)","2016M09","Gigawatt-hour","Electrical energy","Gross inland consumption","2 200",""
"European Union (27 countries)","2016M09","Gigawatt-hour","Electrical energy","Gross inland consumption","1 555",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2016M09","Gigawatt-hour","Electrical energy","Gross inland consumption","840",""
"Germany (until 1990 former territory of the FRG)","2016M09","Gigawatt-hour","Electrical energy","Gross inland consumption","-5 125",""
"France","2016M09","Gigawatt-hour","Electrical energy","Gross inland consumption","-2 735",""
"Austria","2016M09","Gigawatt-hour","Electrical energy","Gross inland consumption","766",""
"Slovenia","2016M09","Gigawatt-hour","Electrical energy","Gross inland consumption","-86",""
"European Union (28 countries)","2016M10","Gigawatt-hour","Electrical energy","Gross inland consumption","427",""
"European Union (27 countries)","2016M10","Gigawatt-hour","Electrical energy","Gross inland consumption","16",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2016M10","Gigawatt-hour","Electrical energy","Gross inland consumption","731",""
"Germany (until 1990 former territory of the FRG)","2016M10","Gigawatt-hour","Electrical energy","Gross inland consumption","-5 416",""
"France","2016M10","Gigawatt-hour","Electrical energy","Gross inland consumption","-770",""
"Austria","2016M10","Gigawatt-hour","Electrical energy","Gross inland consumption","908",""
"Slovenia","2016M10","Gigawatt-hour","Electrical energy","Gross inland consumption","340",""
"European Union (28 countries)","2016M11","Gigawatt-hour","Electrical energy","Gross inland consumption","-168",""
"European Union (27 countries)","2016M11","Gigawatt-hour","Electrical energy","Gross inland consumption","-390",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2016M11","Gigawatt-hour","Electrical energy","Gross inland consumption","-25",""
"Germany (until 1990 former territory of the FRG)","2016M11","Gigawatt-hour","Electrical energy","Gross inland consumption","-5 523",""
"France","2016M11","Gigawatt-hour","Electrical energy","Gross inland consumption","-644",""
"Austria","2016M11","Gigawatt-hour","Electrical energy","Gross inland consumption","1 059",""
"Slovenia","2016M11","Gigawatt-hour","Electrical energy","Gross inland consumption","-102",""
"European Union (28 countries)","2016M12","Gigawatt-hour","Electrical energy","Gross inland consumption","-371",""
"European Union (27 countries)","2016M12","Gigawatt-hour","Electrical energy","Gross inland consumption","-920",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2016M12","Gigawatt-hour","Electrical energy","Gross inland consumption","741",""
"Germany (until 1990 former territory of the FRG)","2016M12","Gigawatt-hour","Electrical energy","Gross inland consumption","-5 359",""
"France","2016M12","Gigawatt-hour","Electrical energy","Gross inland consumption","-85",""
"Austria","2016M12","Gigawatt-hour","Electrical energy","Gross inland consumption","1 020",""
"Slovenia","2016M12","Gigawatt-hour","Electrical energy","Gross inland consumption","-108",""
