"GEO","TIME","UNIT","PRODUCT","INDIC_NRG","Value","Flag and Footnotes"
"Slovenia","2014M11","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","0",""
"European Union (28 countries)","2014M12","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","31 946",""
"European Union (27 countries)","2014M12","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","31 875",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2014M12","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","22 093",""
"Germany (until 1990 former territory of the FRG)","2014M12","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","9 621",""
"France","2014M12","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","1 959",""
"Austria","2014M12","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","361",""
"Slovenia","2014M12","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","0",""
"European Union (28 countries)","2015M01","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","34 375",""
"European Union (27 countries)","2015M01","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","34 309",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2015M01","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","24 292",""
"Germany (until 1990 former territory of the FRG)","2015M01","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","10 710",""
"France","2015M01","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","2 176",""
"Austria","2015M01","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","426",""
"Slovenia","2015M01","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","0",""
"European Union (28 countries)","2015M02","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","27 254",""
"European Union (27 countries)","2015M02","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","27 179",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2015M02","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","19 423",""
"Germany (until 1990 former territory of the FRG)","2015M02","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","6 023",""
"France","2015M02","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","1 808",""
"Austria","2015M02","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","357",""
"Slovenia","2015M02","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","1",""
"European Union (28 countries)","2015M03","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","29 427",""
"European Union (27 countries)","2015M03","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","29 347",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2015M03","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","21 097",""
"Germany (until 1990 former territory of the FRG)","2015M03","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","8 297",""
"France","2015M03","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","1 909",""
"Austria","2015M03","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","419",""
"Slovenia","2015M03","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","1",""
"European Union (28 countries)","2015M04","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","23 337",""
"European Union (27 countries)","2015M04","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","23 237",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2015M04","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","15 850",""
"Germany (until 1990 former territory of the FRG)","2015M04","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","5 992",""
"France","2015M04","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","1 378",""
"Austria","2015M04","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","445",""
"Slovenia","2015M04","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","0",""
"European Union (28 countries)","2015M05","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","25 290",""
"European Union (27 countries)","2015M05","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","25 216",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2015M05","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","17 332",""
"Germany (until 1990 former territory of the FRG)","2015M05","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","6 035",""
"France","2015M05","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","1 519",""
"Austria","2015M05","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","339",""
"Slovenia","2015M05","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","1",""
"European Union (28 countries)","2015M06","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","19 173",""
"European Union (27 countries)","2015M06","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","19 105",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2015M06","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","12 344",""
"Germany (until 1990 former territory of the FRG)","2015M06","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","4 698",""
"France","2015M06","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","1 200",""
"Austria","2015M06","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","217",""
"Slovenia","2015M06","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","0",""
"European Union (28 countries)","2015M07","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","22 111",""
"European Union (27 countries)","2015M07","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","22 062",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2015M07","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","15 042",""
"Germany (until 1990 former territory of the FRG)","2015M07","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","6 684",""
"France","2015M07","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","1 338",""
"Austria","2015M07","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","202",""
"Slovenia","2015M07","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","1",""
"European Union (28 countries)","2015M08","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","19 026",""
"European Union (27 countries)","2015M08","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","18 977",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2015M08","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","12 259",""
"Germany (until 1990 former territory of the FRG)","2015M08","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","4 389",""
"France","2015M08","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","1 076",""
"Austria","2015M08","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","218",""
"Slovenia","2015M08","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","0",""
"European Union (28 countries)","2015M09","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","21 954",""
"European Union (27 countries)","2015M09","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","21 863",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2015M09","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","15 041",""
"Germany (until 1990 former territory of the FRG)","2015M09","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","6 177",""
"France","2015M09","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","1 585",""
"Austria","2015M09","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","437",""
"Slovenia","2015M09","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","1",""
"European Union (28 countries)","2015M10","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","21 106",""
"European Union (27 countries)","2015M10","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","21 008",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2015M10","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","14 089",""
"Germany (until 1990 former territory of the FRG)","2015M10","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","4 432",""
"France","2015M10","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","1 218",""
"Austria","2015M10","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","281",""
"Slovenia","2015M10","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","0",""
"European Union (28 countries)","2015M11","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","33 912",""
"European Union (27 countries)","2015M11","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","33 859",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2015M11","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","23 818",""
"Germany (until 1990 former territory of the FRG)","2015M11","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","11 755",""
"France","2015M11","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","2 433",""
"Austria","2015M11","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","415",""
"Slovenia","2015M11","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","1",""
"European Union (28 countries)","2015M12","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","37 229",""
"European Union (27 countries)","2015M12","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","37 187",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2015M12","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","24 854",""
"Germany (until 1990 former territory of the FRG)","2015M12","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","12 782",""
"France","2015M12","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","2 527",""
"Austria","2015M12","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","212",""
"Slovenia","2015M12","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","0",""
"European Union (28 countries)","2016M01","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","36 415",""
"European Union (27 countries)","2016M01","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","36 314",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2016M01","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","25 880",""
"Germany (until 1990 former territory of the FRG)","2016M01","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","10 309",""
"France","2016M01","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","2 714",""
"Austria","2016M01","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","392",""
"Slovenia","2016M01","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","0",""
"European Union (28 countries)","2016M02","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","36 034",""
"European Union (27 countries)","2016M02","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","35 919",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2016M02","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","27 353",""
"Germany (until 1990 former territory of the FRG)","2016M02","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","10 942",""
"France","2016M02","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","2 747",""
"Austria","2016M02","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","604",""
"Slovenia","2016M02","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","1",""
"European Union (28 countries)","2016M03","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","27 813",""
"European Union (27 countries)","2016M03","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","27 710",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2016M03","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","20 483",""
"Germany (until 1990 former territory of the FRG)","2016M03","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","6 679",""
"France","2016M03","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","2 332",""
"Austria","2016M03","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","504",""
"Slovenia","2016M03","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","1",""
"European Union (28 countries)","2016M04","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","26 086",""
"European Union (27 countries)","2016M04","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","25 999",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2016M04","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","18 114",""
"Germany (until 1990 former territory of the FRG)","2016M04","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","6 578",""
"France","2016M04","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","1 602",""
"Austria","2016M04","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","484",""
"Slovenia","2016M04","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","0",""
"European Union (28 countries)","2016M05","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","24 325",""
"European Union (27 countries)","2016M05","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","24 242",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2016M05","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","17 348",""
"Germany (until 1990 former territory of the FRG)","2016M05","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","6 800",""
"France","2016M05","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","1 477",""
"Austria","2016M05","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","489",""
"Slovenia","2016M05","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","0",""
"European Union (28 countries)","2016M06","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","18 766",""
"European Union (27 countries)","2016M06","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","18 714",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2016M06","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","12 849",""
"Germany (until 1990 former territory of the FRG)","2016M06","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","4 678",""
"France","2016M06","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","1 024",""
"Austria","2016M06","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","215",""
"Slovenia","2016M06","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","1",""
"European Union (28 countries)","2016M07","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","19 815",""
"European Union (27 countries)","2016M07","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","19 761",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2016M07","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","13 311",""
"Germany (until 1990 former territory of the FRG)","2016M07","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","4 678",""
"France","2016M07","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","1 073",""
"Austria","2016M07","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","365",""
"Slovenia","2016M07","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","0",""
"European Union (28 countries)","2016M08","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","22 160",""
"European Union (27 countries)","2016M08","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","22 074",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2016M08","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","14 466",""
"Germany (until 1990 former territory of the FRG)","2016M08","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","4 782",""
"France","2016M08","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","1 188",""
"Austria","2016M08","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","344",""
"Slovenia","2016M08","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","1",""
"European Union (28 countries)","2016M09","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","18 841",""
"European Union (27 countries)","2016M09","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","18 775",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2016M09","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","11 788",""
"Germany (until 1990 former territory of the FRG)","2016M09","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","4 242",""
"France","2016M09","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","941",""
"Austria","2016M09","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","215",""
"Slovenia","2016M09","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","0",""
"European Union (28 countries)","2016M10","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","22 883",""
"European Union (27 countries)","2016M10","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","22 789",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2016M10","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","14 248",""
"Germany (until 1990 former territory of the FRG)","2016M10","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","5 635",""
"France","2016M10","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","1 387",""
"Austria","2016M10","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","454",""
"Slovenia","2016M10","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","1",""
"European Union (28 countries)","2016M11","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","30 598",""
"European Union (27 countries)","2016M11","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","30 493",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2016M11","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","20 749",""
"Germany (until 1990 former territory of the FRG)","2016M11","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","8 103",""
"France","2016M11","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","2 303",""
"Austria","2016M11","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","571",""
"Slovenia","2016M11","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","0",""
"European Union (28 countries)","2016M12","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","31 284",""
"European Union (27 countries)","2016M12","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","31 210",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2016M12","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","20 069",""
"Germany (until 1990 former territory of the FRG)","2016M12","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","9 306",""
"France","2016M12","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","1 388",""
"Austria","2016M12","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","508",""
"Slovenia","2016M12","Gigawatt-hour","Electrical energy","Gross electricity generation - Wind","1",""
