"GEO","TIME","UNIT","PRODUCT","INDIC_NRG","Value","Flag and Footnotes"
"European Union (28 countries)","2014M12","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","285 291",""
"European Union (27 countries)","2014M12","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","283 888",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2014M12","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","197 507",""
"Germany (until 1990 former territory of the FRG)","2014M12","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","48 606",""
"France","2014M12","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","56 747",""
"Austria","2014M12","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","5 492",""
"Slovenia","2014M12","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","1 371",""
"European Union (28 countries)","2015M01","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","298 963",""
"European Union (27 countries)","2015M01","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","297 761",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2015M01","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","208 468",""
"Germany (until 1990 former territory of the FRG)","2015M01","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","51 647",""
"France","2015M01","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","60 609",""
"Austria","2015M01","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","5 996",""
"Slovenia","2015M01","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","1 355",""
"European Union (28 countries)","2015M02","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","273 871",""
"European Union (27 countries)","2015M02","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","272 663",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2015M02","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","190 943",""
"Germany (until 1990 former territory of the FRG)","2015M02","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","47 829",""
"France","2015M02","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","54 152",""
"Austria","2015M02","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","4 945",""
"Slovenia","2015M02","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","1 161",""
"European Union (28 countries)","2015M03","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","279 600",""
"European Union (27 countries)","2015M03","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","278 337",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2015M03","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","195 317",""
"Germany (until 1990 former territory of the FRG)","2015M03","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","51 288",""
"France","2015M03","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","52 763",""
"Austria","2015M03","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","5 268",""
"Slovenia","2015M03","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","1 286",""
"European Union (28 countries)","2015M04","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","245 702",""
"European Union (27 countries)","2015M04","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","244 617",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2015M04","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","171 094",""
"Germany (until 1990 former territory of the FRG)","2015M04","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","45 348",""
"France","2015M04","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","42 994",""
"Austria","2015M04","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","5 584",""
"Slovenia","2015M04","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","904",""
"European Union (28 countries)","2015M05","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","239 370",""
"European Union (27 countries)","2015M05","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","238 459",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2015M05","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","168 595",""
"Germany (until 1990 former territory of the FRG)","2015M05","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","41 365",""
"France","2015M05","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","42 126",""
"Austria","2015M05","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","6 288",""
"Slovenia","2015M05","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","977",""
"European Union (28 countries)","2015M06","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","236 881",""
"European Union (27 countries)","2015M06","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","236 364",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2015M06","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","168 261",""
"Germany (until 1990 former territory of the FRG)","2015M06","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","42 223",""
"France","2015M06","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","41 361",""
"Austria","2015M06","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","5 900",""
"Slovenia","2015M06","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","1 342",""
"European Union (28 countries)","2015M07","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","256 034",""
"European Union (27 countries)","2015M07","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","255 267",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2015M07","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","184 176",""
"Germany (until 1990 former territory of the FRG)","2015M07","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","44 611",""
"France","2015M07","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","43 299",""
"Austria","2015M07","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","5 288",""
"Slovenia","2015M07","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","1 409",""
"European Union (28 countries)","2015M08","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","241 031",""
"European Union (27 countries)","2015M08","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","240 356",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2015M08","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","169 931",""
"Germany (until 1990 former territory of the FRG)","2015M08","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","43 102",""
"France","2015M08","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","40 546",""
"Austria","2015M08","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","4 999",""
"Slovenia","2015M08","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","1 268",""
"European Union (28 countries)","2015M09","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","243 010",""
"European Union (27 countries)","2015M09","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","242 335",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2015M09","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","172 904",""
"Germany (until 1990 former territory of the FRG)","2015M09","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","45 968",""
"France","2015M09","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","40 513",""
"Austria","2015M09","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","5 040",""
"Slovenia","2015M09","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","1 341",""
"European Union (28 countries)","2015M10","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","262 716",""
"European Union (27 countries)","2015M10","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","261 684",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2015M10","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","182 954",""
"Germany (until 1990 former territory of the FRG)","2015M10","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","47 789",""
"France","2015M10","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","46 111",""
"Austria","2015M10","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","5 767",""
"Slovenia","2015M10","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","1 458",""
"European Union (28 countries)","2015M11","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","267 733",""
"European Union (27 countries)","2015M11","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","266 803",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2015M11","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","187 105",""
"Germany (until 1990 former territory of the FRG)","2015M11","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","49 813",""
"France","2015M11","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","49 546",""
"Austria","2015M11","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","5 126",""
"Slovenia","2015M11","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","1 284",""
"European Union (28 countries)","2015M12","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","278 568",""
"European Union (27 countries)","2015M12","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","277 695",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2015M12","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","194 804",""
"Germany (until 1990 former territory of the FRG)","2015M12","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","49 821",""
"France","2015M12","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","54 025",""
"Austria","2015M12","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","4 874",""
"Slovenia","2015M12","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","1 262",""
"European Union (28 countries)","2016M01","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","299 260",""
"European Union (27 countries)","2016M01","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","298 137",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2016M01","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","208 361",""
"Germany (until 1990 former territory of the FRG)","2016M01","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","52 195",""
"France","2016M01","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","58 327",""
"Austria","2016M01","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","4 984",""
"Slovenia","2016M01","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","1 317",""
"European Union (28 countries)","2016M02","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","272 134",""
"European Union (27 countries)","2016M02","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","270 876",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2016M02","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","193 419",""
"Germany (until 1990 former territory of the FRG)","2016M02","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","48 555",""
"France","2016M02","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","54 016",""
"Austria","2016M02","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","5 594",""
"Slovenia","2016M02","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","1 304",""
"European Union (28 countries)","2016M03","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","279 998",""
"European Union (27 countries)","2016M03","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","278 643",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2016M03","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","196 497",""
"Germany (until 1990 former territory of the FRG)","2016M03","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","48 727",""
"France","2016M03","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","54 214",""
"Austria","2016M03","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","5 129",""
"Slovenia","2016M03","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","1 427",""
"European Union (28 countries)","2016M04","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","251 109",""
"European Union (27 countries)","2016M04","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","250 135",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2016M04","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","175 512",""
"Germany (until 1990 former territory of the FRG)","2016M04","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","43 705",""
"France","2016M04","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","44 691",""
"Austria","2016M04","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","5 377",""
"Slovenia","2016M04","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","1 317",""
"European Union (28 countries)","2016M05","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","239 057",""
"European Union (27 countries)","2016M05","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","238 148",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2016M05","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","169 324",""
"Germany (until 1990 former territory of the FRG)","2016M05","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","42 291",""
"France","2016M05","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","42 033",""
"Austria","2016M05","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","5 807",""
"Slovenia","2016M05","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","1 396",""
"European Union (28 countries)","2016M06","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","236 767",""
"European Union (27 countries)","2016M06","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","235 814",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2016M06","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","170 046",""
"Germany (until 1990 former territory of the FRG)","2016M06","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","42 457",""
"France","2016M06","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","41 554",""
"Austria","2016M06","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","6 296",""
"Slovenia","2016M06","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","1 515",""
"European Union (28 countries)","2016M07","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","245 420",""
"European Union (27 countries)","2016M07","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","244 557",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2016M07","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","176 601",""
"Germany (until 1990 former territory of the FRG)","2016M07","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","42 417",""
"France","2016M07","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","40 116",""
"Austria","2016M07","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","6 394",""
"Slovenia","2016M07","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","1 556",""
"European Union (28 countries)","2016M08","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","239 424",""
"European Union (27 countries)","2016M08","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","238 523",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2016M08","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","170 787",""
"Germany (until 1990 former territory of the FRG)","2016M08","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","42 837",""
"France","2016M08","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","37 776",""
"Austria","2016M08","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","5 900",""
"Slovenia","2016M08","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","1 415",""
"European Union (28 countries)","2016M09","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","241 400",""
"European Union (27 countries)","2016M09","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","240 603",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2016M09","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","171 844",""
"Germany (until 1990 former territory of the FRG)","2016M09","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","44 716",""
"France","2016M09","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","38 026",""
"Austria","2016M09","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","5 055",""
"Slovenia","2016M09","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","1 314",""
"European Union (28 countries)","2016M10","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","259 332",""
"European Union (27 countries)","2016M10","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","258 247",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2016M10","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","181 203",""
"Germany (until 1990 former territory of the FRG)","2016M10","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","47 014",""
"France","2016M10","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","41 494",""
"Austria","2016M10","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","5 434",""
"Slovenia","2016M10","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","948",""
"European Union (28 countries)","2016M11","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","277 820",""
"European Union (27 countries)","2016M11","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","276 507",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2016M11","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","193 823",""
"Germany (until 1990 former territory of the FRG)","2016M11","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","49 427",""
"France","2016M11","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","47 728",""
"Austria","2016M11","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","5 681",""
"Slovenia","2016M11","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","1 397",""
"European Union (28 countries)","2016M12","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","291 383",""
"European Union (27 countries)","2016M12","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","290 223",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2016M12","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","202 762",""
"Germany (until 1990 former territory of the FRG)","2016M12","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","49 237",""
"France","2016M12","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","53 484",""
"Austria","2016M12","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","6 018",""
"Slovenia","2016M12","Gigawatt-hour","Electrical energy","Gross electricity generation - Total","1 478",""
