"GEO","TIME","UNIT","PRODUCT","INDIC_NRG","Value","Flag and Footnotes"
"France","2015M02","Gigawatt-hour","Electrical energy","Available for the internal market","48 530",""
"Austria","2015M02","Gigawatt-hour","Electrical energy","Available for the internal market","5 857",""
"Slovenia","2015M02","Gigawatt-hour","Electrical energy","Available for the internal market","1 134",""
"European Union (28 countries)","2015M03","Gigawatt-hour","Electrical energy","Available for the internal market","262 711",""
"European Union (27 countries)","2015M03","Gigawatt-hour","Electrical energy","Available for the internal market","261 230",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2015M03","Gigawatt-hour","Electrical energy","Available for the internal market","185 890",""
"Germany (until 1990 former territory of the FRG)","2015M03","Gigawatt-hour","Electrical energy","Available for the internal market","42 274",""
"France","2015M03","Gigawatt-hour","Electrical energy","Available for the internal market","45 710",""
"Austria","2015M03","Gigawatt-hour","Electrical energy","Available for the internal market","6 044",""
"Slovenia","2015M03","Gigawatt-hour","Electrical energy","Available for the internal market","1 183",""
"European Union (28 countries)","2015M04","Gigawatt-hour","Electrical energy","Available for the internal market","230 571",""
"European Union (27 countries)","2015M04","Gigawatt-hour","Electrical energy","Available for the internal market","229 197",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2015M04","Gigawatt-hour","Electrical energy","Available for the internal market","162 326",""
"Germany (until 1990 former territory of the FRG)","2015M04","Gigawatt-hour","Electrical energy","Available for the internal market","37 905",""
"France","2015M04","Gigawatt-hour","Electrical energy","Available for the internal market","36 521",""
"Austria","2015M04","Gigawatt-hour","Electrical energy","Available for the internal market","5 395",""
"Slovenia","2015M04","Gigawatt-hour","Electrical energy","Available for the internal market","1 074",""
"European Union (28 countries)","2015M05","Gigawatt-hour","Electrical energy","Available for the internal market","226 820",""
"European Union (27 countries)","2015M05","Gigawatt-hour","Electrical energy","Available for the internal market","225 493",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2015M05","Gigawatt-hour","Electrical energy","Available for the internal market","160 350",""
"Germany (until 1990 former territory of the FRG)","2015M05","Gigawatt-hour","Electrical energy","Available for the internal market","36 963",""
"France","2015M05","Gigawatt-hour","Electrical energy","Available for the internal market","33 610",""
"Austria","2015M05","Gigawatt-hour","Electrical energy","Available for the internal market","5 334",""
"Slovenia","2015M05","Gigawatt-hour","Electrical energy","Available for the internal market","1 104",""
"European Union (28 countries)","2015M06","Gigawatt-hour","Electrical energy","Available for the internal market","225 041",""
"European Union (27 countries)","2015M06","Gigawatt-hour","Electrical energy","Available for the internal market","223 714",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2015M06","Gigawatt-hour","Electrical energy","Available for the internal market","160 290",""
"Germany (until 1990 former territory of the FRG)","2015M06","Gigawatt-hour","Electrical energy","Available for the internal market","36 937",""
"France","2015M06","Gigawatt-hour","Electrical energy","Available for the internal market","32 925",""
"Austria","2015M06","Gigawatt-hour","Electrical energy","Available for the internal market","5 260",""
"Slovenia","2015M06","Gigawatt-hour","Electrical energy","Available for the internal market","1 094",""
"European Union (28 countries)","2015M07","Gigawatt-hour","Electrical energy","Available for the internal market","243 152",""
"European Union (27 countries)","2015M07","Gigawatt-hour","Electrical energy","Available for the internal market","241 532",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2015M07","Gigawatt-hour","Electrical energy","Available for the internal market","176 565",""
"Germany (until 1990 former territory of the FRG)","2015M07","Gigawatt-hour","Electrical energy","Available for the internal market","39 186",""
"France","2015M07","Gigawatt-hour","Electrical energy","Available for the internal market","34 581",""
"Austria","2015M07","Gigawatt-hour","Electrical energy","Available for the internal market","5 450",""
"Slovenia","2015M07","Gigawatt-hour","Electrical energy","Available for the internal market","1 155",""
"European Union (28 countries)","2015M08","Gigawatt-hour","Electrical energy","Available for the internal market","226 945",""
"European Union (27 countries)","2015M08","Gigawatt-hour","Electrical energy","Available for the internal market","225 407",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2015M08","Gigawatt-hour","Electrical energy","Available for the internal market","160 722",""
"Germany (until 1990 former territory of the FRG)","2015M08","Gigawatt-hour","Electrical energy","Available for the internal market","37 357",""
"France","2015M08","Gigawatt-hour","Electrical energy","Available for the internal market","31 319",""
"Austria","2015M08","Gigawatt-hour","Electrical energy","Available for the internal market","5 294",""
"Slovenia","2015M08","Gigawatt-hour","Electrical energy","Available for the internal market","1 076",""
"European Union (28 countries)","2015M09","Gigawatt-hour","Electrical energy","Available for the internal market","229 320",""
"European Union (27 countries)","2015M09","Gigawatt-hour","Electrical energy","Available for the internal market","227 959",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2015M09","Gigawatt-hour","Electrical energy","Available for the internal market","162 765",""
"Germany (until 1990 former territory of the FRG)","2015M09","Gigawatt-hour","Electrical energy","Available for the internal market","37 953",""
"France","2015M09","Gigawatt-hour","Electrical energy","Available for the internal market","33 148",""
"Austria","2015M09","Gigawatt-hour","Electrical energy","Available for the internal market","5 371",""
"Slovenia","2015M09","Gigawatt-hour","Electrical energy","Available for the internal market","1 104",""
"European Union (28 countries)","2015M10","Gigawatt-hour","Electrical energy","Available for the internal market","246 953",""
"European Union (27 countries)","2015M10","Gigawatt-hour","Electrical energy","Available for the internal market","245 563",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2015M10","Gigawatt-hour","Electrical energy","Available for the internal market","173 236",""
"Germany (until 1990 former territory of the FRG)","2015M10","Gigawatt-hour","Electrical energy","Available for the internal market","40 338",""
"France","2015M10","Gigawatt-hour","Electrical energy","Available for the internal market","38 792",""
"Austria","2015M10","Gigawatt-hour","Electrical energy","Available for the internal market","5 666",""
"Slovenia","2015M10","Gigawatt-hour","Electrical energy","Available for the internal market","1 176",""
"European Union (28 countries)","2015M11","Gigawatt-hour","Electrical energy","Available for the internal market","251 847",""
"European Union (27 countries)","2015M11","Gigawatt-hour","Electrical energy","Available for the internal market","250 448",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2015M11","Gigawatt-hour","Electrical energy","Available for the internal market","176 824",""
"Germany (until 1990 former territory of the FRG)","2015M11","Gigawatt-hour","Electrical energy","Available for the internal market","41 412",""
"France","2015M11","Gigawatt-hour","Electrical energy","Available for the internal market","40 893",""
"Austria","2015M11","Gigawatt-hour","Electrical energy","Available for the internal market","5 843",""
"Slovenia","2015M11","Gigawatt-hour","Electrical energy","Available for the internal market","1 173",""
"European Union (28 countries)","2015M12","Gigawatt-hour","Electrical energy","Available for the internal market","259 996",""
"European Union (27 countries)","2015M12","Gigawatt-hour","Electrical energy","Available for the internal market","258 484",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2015M12","Gigawatt-hour","Electrical energy","Available for the internal market","182 671",""
"Germany (until 1990 former territory of the FRG)","2015M12","Gigawatt-hour","Electrical energy","Available for the internal market","40 306",""
"France","2015M12","Gigawatt-hour","Electrical energy","Available for the internal market","44 610",""
"Austria","2015M12","Gigawatt-hour","Electrical energy","Available for the internal market","6 067",""
"Slovenia","2015M12","Gigawatt-hour","Electrical energy","Available for the internal market","1 194",""
"European Union (28 countries)","2016M01","Gigawatt-hour","Electrical energy","Available for the internal market","280 477",""
"European Union (27 countries)","2016M01","Gigawatt-hour","Electrical energy","Available for the internal market","278 892",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2016M01","Gigawatt-hour","Electrical energy","Available for the internal market","195 434",""
"Germany (until 1990 former territory of the FRG)","2016M01","Gigawatt-hour","Electrical energy","Available for the internal market","42 339",""
"France","2016M01","Gigawatt-hour","Electrical energy","Available for the internal market","50 101",""
"Austria","2016M01","Gigawatt-hour","Electrical energy","Available for the internal market","6 397",""
"Slovenia","2016M01","Gigawatt-hour","Electrical energy","Available for the internal market","1 261",""
"European Union (28 countries)","2016M02","Gigawatt-hour","Electrical energy","Available for the internal market","256 765",""
"European Union (27 countries)","2016M02","Gigawatt-hour","Electrical energy","Available for the internal market","255 339",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2016M02","Gigawatt-hour","Electrical energy","Available for the internal market","182 937",""
"Germany (until 1990 former territory of the FRG)","2016M02","Gigawatt-hour","Electrical energy","Available for the internal market","40 585",""
"France","2016M02","Gigawatt-hour","Electrical energy","Available for the internal market","46 402",""
"Austria","2016M02","Gigawatt-hour","Electrical energy","Available for the internal market","5 888",""
"Slovenia","2016M02","Gigawatt-hour","Electrical energy","Available for the internal market","1 155",""
"European Union (28 countries)","2016M03","Gigawatt-hour","Electrical energy","Available for the internal market","265 684",""
"European Union (27 countries)","2016M03","Gigawatt-hour","Electrical energy","Available for the internal market","264 160",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2016M03","Gigawatt-hour","Electrical energy","Available for the internal market","186 891",""
"Germany (until 1990 former territory of the FRG)","2016M03","Gigawatt-hour","Electrical energy","Available for the internal market","40 799",""
"France","2016M03","Gigawatt-hour","Electrical energy","Available for the internal market","47 294",""
"Austria","2016M03","Gigawatt-hour","Electrical energy","Available for the internal market","6 067",""
"Slovenia","2016M03","Gigawatt-hour","Electrical energy","Available for the internal market","1 198",""
"European Union (28 countries)","2016M04","Gigawatt-hour","Electrical energy","Available for the internal market","237 720",""
"European Union (27 countries)","2016M04","Gigawatt-hour","Electrical energy","Available for the internal market","236 395",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2016M04","Gigawatt-hour","Electrical energy","Available for the internal market","166 366",""
"Germany (until 1990 former territory of the FRG)","2016M04","Gigawatt-hour","Electrical energy","Available for the internal market","37 701",""
"France","2016M04","Gigawatt-hour","Electrical energy","Available for the internal market","38 817",""
"Austria","2016M04","Gigawatt-hour","Electrical energy","Available for the internal market","5 361",""
"Slovenia","2016M04","Gigawatt-hour","Electrical energy","Available for the internal market","1 092",""
"European Union (28 countries)","2016M05","Gigawatt-hour","Electrical energy","Available for the internal market","227 610",""
"European Union (27 countries)","2016M05","Gigawatt-hour","Electrical energy","Available for the internal market","226 259",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2016M05","Gigawatt-hour","Electrical energy","Available for the internal market","160 825",""
"Germany (until 1990 former territory of the FRG)","2016M05","Gigawatt-hour","Electrical energy","Available for the internal market","36 866",""
"France","2016M05","Gigawatt-hour","Electrical energy","Available for the internal market","34 383",""
"Austria","2016M05","Gigawatt-hour","Electrical energy","Available for the internal market","5 324",""
"Slovenia","2016M05","Gigawatt-hour","Electrical energy","Available for the internal market","1 125",""
"European Union (28 countries)","2016M06","Gigawatt-hour","Electrical energy","Available for the internal market","226 705",""
"European Union (27 countries)","2016M06","Gigawatt-hour","Electrical energy","Available for the internal market","225 343",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2016M06","Gigawatt-hour","Electrical energy","Available for the internal market","161 351",""
"Germany (until 1990 former territory of the FRG)","2016M06","Gigawatt-hour","Electrical energy","Available for the internal market","38 267",""
"France","2016M06","Gigawatt-hour","Electrical energy","Available for the internal market","32 627",""
"Austria","2016M06","Gigawatt-hour","Electrical energy","Available for the internal market","5 317",""
"Slovenia","2016M06","Gigawatt-hour","Electrical energy","Available for the internal market","1 111",""
"European Union (28 countries)","2016M07","Gigawatt-hour","Electrical energy","Available for the internal market","234 146",""
"European Union (27 countries)","2016M07","Gigawatt-hour","Electrical energy","Available for the internal market","232 563",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2016M07","Gigawatt-hour","Electrical energy","Available for the internal market","168 902",""
"Germany (until 1990 former territory of the FRG)","2016M07","Gigawatt-hour","Electrical energy","Available for the internal market","37 204",""
"France","2016M07","Gigawatt-hour","Electrical energy","Available for the internal market","33 631",""
"Austria","2016M07","Gigawatt-hour","Electrical energy","Available for the internal market","5 360",""
"Slovenia","2016M07","Gigawatt-hour","Electrical energy","Available for the internal market","1 137",""
"European Union (28 countries)","2016M08","Gigawatt-hour","Electrical energy","Available for the internal market","226 992",""
"European Union (27 countries)","2016M08","Gigawatt-hour","Electrical energy","Available for the internal market","225 518",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2016M08","Gigawatt-hour","Electrical energy","Available for the internal market","161 051",""
"Germany (until 1990 former territory of the FRG)","2016M08","Gigawatt-hour","Electrical energy","Available for the internal market","36 616",""
"France","2016M08","Gigawatt-hour","Electrical energy","Available for the internal market","32 093",""
"Austria","2016M08","Gigawatt-hour","Electrical energy","Available for the internal market","5 229",""
"Slovenia","2016M08","Gigawatt-hour","Electrical energy","Available for the internal market","1 072",""
"European Union (28 countries)","2016M09","Gigawatt-hour","Electrical energy","Available for the internal market","229 146",""
"European Union (27 countries)","2016M09","Gigawatt-hour","Electrical energy","Available for the internal market","227 750",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2016M09","Gigawatt-hour","Electrical energy","Available for the internal market","162 700",""
"Germany (until 1990 former territory of the FRG)","2016M09","Gigawatt-hour","Electrical energy","Available for the internal market","36 598",""
"France","2016M09","Gigawatt-hour","Electrical energy","Available for the internal market","33 030",""
"Austria","2016M09","Gigawatt-hour","Electrical energy","Available for the internal market","5 341",""
"Slovenia","2016M09","Gigawatt-hour","Electrical energy","Available for the internal market","1 123",""
"European Union (28 countries)","2016M10","Gigawatt-hour","Electrical energy","Available for the internal market","243 848",""
"European Union (27 countries)","2016M10","Gigawatt-hour","Electrical energy","Available for the internal market","242 406",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2016M10","Gigawatt-hour","Electrical energy","Available for the internal market","170 967",""
"Germany (until 1990 former territory of the FRG)","2016M10","Gigawatt-hour","Electrical energy","Available for the internal market","38 345",""
"France","2016M10","Gigawatt-hour","Electrical energy","Available for the internal market","38 211",""
"Austria","2016M10","Gigawatt-hour","Electrical energy","Available for the internal market","5 777",""
"Slovenia","2016M10","Gigawatt-hour","Electrical energy","Available for the internal market","1 184",""
"European Union (28 countries)","2016M11","Gigawatt-hour","Electrical energy","Available for the internal market","261 064",""
"European Union (27 countries)","2016M11","Gigawatt-hour","Electrical energy","Available for the internal market","259 573",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2016M11","Gigawatt-hour","Electrical energy","Available for the internal market","182 443",""
"Germany (until 1990 former territory of the FRG)","2016M11","Gigawatt-hour","Electrical energy","Available for the internal market","40 559",""
"France","2016M11","Gigawatt-hour","Electrical energy","Available for the internal market","44 439",""
"Austria","2016M11","Gigawatt-hour","Electrical energy","Available for the internal market","6 097",""
"Slovenia","2016M11","Gigawatt-hour","Electrical energy","Available for the internal market","1 180",""
"European Union (28 countries)","2016M12","Gigawatt-hour","Electrical energy","Available for the internal market","273 718",""
"European Union (27 countries)","2016M12","Gigawatt-hour","Electrical energy","Available for the internal market","272 074",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2016M12","Gigawatt-hour","Electrical energy","Available for the internal market","191 789",""
"Germany (until 1990 former territory of the FRG)","2016M12","Gigawatt-hour","Electrical energy","Available for the internal market","40 450",""
"France","2016M12","Gigawatt-hour","Electrical energy","Available for the internal market","50 597",""
"Austria","2016M12","Gigawatt-hour","Electrical energy","Available for the internal market","6 372",""
"Slovenia","2016M12","Gigawatt-hour","Electrical energy","Available for the internal market","1 243",""
