"GEO","TIME","UNIT","PRODUCT","INDIC_NRG","Value","Flag and Footnotes"
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2015M06","Gigawatt-hour","Electrical energy","Imports","22 724",""
"Germany (until 1990 former territory of the FRG)","2015M06","Gigawatt-hour","Electrical energy","Imports","3 568",""
"France","2015M06","Gigawatt-hour","Electrical energy","Imports","485",""
"Austria","2015M06","Gigawatt-hour","Electrical energy","Imports","1 534",""
"Slovenia","2015M06","Gigawatt-hour","Electrical energy","Imports","698",""
"European Union (28 countries)","2015M07","Gigawatt-hour","Electrical energy","Imports","35 602",""
"European Union (27 countries)","2015M07","Gigawatt-hour","Electrical energy","Imports","34 598",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2015M07","Gigawatt-hour","Electrical energy","Imports","25 209",""
"Germany (until 1990 former territory of the FRG)","2015M07","Gigawatt-hour","Electrical energy","Imports","3 812",""
"France","2015M07","Gigawatt-hour","Electrical energy","Imports","710",""
"Austria","2015M07","Gigawatt-hour","Electrical energy","Imports","2 049",""
"Slovenia","2015M07","Gigawatt-hour","Electrical energy","Imports","672",""
"European Union (28 countries)","2015M08","Gigawatt-hour","Electrical energy","Imports","34 200",""
"European Union (27 countries)","2015M08","Gigawatt-hour","Electrical energy","Imports","33 171",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2015M08","Gigawatt-hour","Electrical energy","Imports","23 377",""
"Germany (until 1990 former territory of the FRG)","2015M08","Gigawatt-hour","Electrical energy","Imports","3 792",""
"France","2015M08","Gigawatt-hour","Electrical energy","Imports","320",""
"Austria","2015M08","Gigawatt-hour","Electrical energy","Imports","2 268",""
"Slovenia","2015M08","Gigawatt-hour","Electrical energy","Imports","629",""
"European Union (28 countries)","2015M09","Gigawatt-hour","Electrical energy","Imports","33 107",""
"European Union (27 countries)","2015M09","Gigawatt-hour","Electrical energy","Imports","32 236",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2015M09","Gigawatt-hour","Electrical energy","Imports","22 529",""
"Germany (until 1990 former territory of the FRG)","2015M09","Gigawatt-hour","Electrical energy","Imports","2 596",""
"France","2015M09","Gigawatt-hour","Electrical energy","Imports","617",""
"Austria","2015M09","Gigawatt-hour","Electrical energy","Imports","2 359",""
"Slovenia","2015M09","Gigawatt-hour","Electrical energy","Imports","593",""
"European Union (28 countries)","2015M10","Gigawatt-hour","Electrical energy","Imports","34 788",""
"European Union (27 countries)","2015M10","Gigawatt-hour","Electrical energy","Imports","34 066",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2015M10","Gigawatt-hour","Electrical energy","Imports","25 006",""
"Germany (until 1990 former territory of the FRG)","2015M10","Gigawatt-hour","Electrical energy","Imports","3 642",""
"France","2015M10","Gigawatt-hour","Electrical energy","Imports","972",""
"Austria","2015M10","Gigawatt-hour","Electrical energy","Imports","2 243",""
"Slovenia","2015M10","Gigawatt-hour","Electrical energy","Imports","722",""
"European Union (28 countries)","2015M11","Gigawatt-hour","Electrical energy","Imports","34 984",""
"European Union (27 countries)","2015M11","Gigawatt-hour","Electrical energy","Imports","34 352",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2015M11","Gigawatt-hour","Electrical energy","Imports","24 838",""
"Germany (until 1990 former territory of the FRG)","2015M11","Gigawatt-hour","Electrical energy","Imports","3 333",""
"France","2015M11","Gigawatt-hour","Electrical energy","Imports","838",""
"Austria","2015M11","Gigawatt-hour","Electrical energy","Imports","2 929",""
"Slovenia","2015M11","Gigawatt-hour","Electrical energy","Imports","785",""
"European Union (28 countries)","2015M12","Gigawatt-hour","Electrical energy","Imports","36 149",""
"European Union (27 countries)","2015M12","Gigawatt-hour","Electrical energy","Imports","35 346",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2015M12","Gigawatt-hour","Electrical energy","Imports","25 559",""
"Germany (until 1990 former territory of the FRG)","2015M12","Gigawatt-hour","Electrical energy","Imports","2 806",""
"France","2015M12","Gigawatt-hour","Electrical energy","Imports","704",""
"Austria","2015M12","Gigawatt-hour","Electrical energy","Imports","3 552",""
"Slovenia","2015M12","Gigawatt-hour","Electrical energy","Imports","875",""
"European Union (28 countries)","2016M01","Gigawatt-hour","Electrical energy","Imports","37 200",""
"European Union (27 countries)","2016M01","Gigawatt-hour","Electrical energy","Imports","36 383",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2016M01","Gigawatt-hour","Electrical energy","Imports","25 696",""
"Germany (until 1990 former territory of the FRG)","2016M01","Gigawatt-hour","Electrical energy","Imports","2 599",""
"France","2016M01","Gigawatt-hour","Electrical energy","Imports","1 483",""
"Austria","2016M01","Gigawatt-hour","Electrical energy","Imports","3 530",""
"Slovenia","2016M01","Gigawatt-hour","Electrical energy","Imports","778",""
"European Union (28 countries)","2016M02","Gigawatt-hour","Electrical energy","Imports","33 915",""
"European Union (27 countries)","2016M02","Gigawatt-hour","Electrical energy","Imports","33 309",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2016M02","Gigawatt-hour","Electrical energy","Imports","24 196",""
"Germany (until 1990 former territory of the FRG)","2016M02","Gigawatt-hour","Electrical energy","Imports","2 606",""
"France","2016M02","Gigawatt-hour","Electrical energy","Imports","1 171",""
"Austria","2016M02","Gigawatt-hour","Electrical energy","Imports","2 497",""
"Slovenia","2016M02","Gigawatt-hour","Electrical energy","Imports","715",""
"European Union (28 countries)","2016M03","Gigawatt-hour","Electrical energy","Imports","35 287",""
"European Union (27 countries)","2016M03","Gigawatt-hour","Electrical energy","Imports","34 618",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2016M03","Gigawatt-hour","Electrical energy","Imports","25 005",""
"Germany (until 1990 former territory of the FRG)","2016M03","Gigawatt-hour","Electrical energy","Imports","2 820",""
"France","2016M03","Gigawatt-hour","Electrical energy","Imports","1 423",""
"Austria","2016M03","Gigawatt-hour","Electrical energy","Imports","3 055",""
"Slovenia","2016M03","Gigawatt-hour","Electrical energy","Imports","704",""
"European Union (28 countries)","2016M04","Gigawatt-hour","Electrical energy","Imports","31 574",""
"European Union (27 countries)","2016M04","Gigawatt-hour","Electrical energy","Imports","30 981",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2016M04","Gigawatt-hour","Electrical energy","Imports","22 377",""
"Germany (until 1990 former territory of the FRG)","2016M04","Gigawatt-hour","Electrical energy","Imports","2 608",""
"France","2016M04","Gigawatt-hour","Electrical energy","Imports","1 576",""
"Austria","2016M04","Gigawatt-hour","Electrical energy","Imports","2 109",""
"Slovenia","2016M04","Gigawatt-hour","Electrical energy","Imports","738",""
"European Union (28 countries)","2016M05","Gigawatt-hour","Electrical energy","Imports","32 727",""
"European Union (27 countries)","2016M05","Gigawatt-hour","Electrical energy","Imports","32 057",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2016M05","Gigawatt-hour","Electrical energy","Imports","22 748",""
"Germany (until 1990 former territory of the FRG)","2016M05","Gigawatt-hour","Electrical energy","Imports","2 946",""
"France","2016M05","Gigawatt-hour","Electrical energy","Imports","815",""
"Austria","2016M05","Gigawatt-hour","Electrical energy","Imports","1 775",""
"Slovenia","2016M05","Gigawatt-hour","Electrical energy","Imports","721",""
"European Union (28 countries)","2016M06","Gigawatt-hour","Electrical energy","Imports","30 378",""
"European Union (27 countries)","2016M06","Gigawatt-hour","Electrical energy","Imports","29 628",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2016M06","Gigawatt-hour","Electrical energy","Imports","20 862",""
"Germany (until 1990 former territory of the FRG)","2016M06","Gigawatt-hour","Electrical energy","Imports","3 362",""
"France","2016M06","Gigawatt-hour","Electrical energy","Imports","370",""
"Austria","2016M06","Gigawatt-hour","Electrical energy","Imports","941",""
"Slovenia","2016M06","Gigawatt-hour","Electrical energy","Imports","553",""
"European Union (28 countries)","2016M07","Gigawatt-hour","Electrical energy","Imports","31 104",""
"European Union (27 countries)","2016M07","Gigawatt-hour","Electrical energy","Imports","30 134",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2016M07","Gigawatt-hour","Electrical energy","Imports","21 772",""
"Germany (until 1990 former territory of the FRG)","2016M07","Gigawatt-hour","Electrical energy","Imports","2 467",""
"France","2016M07","Gigawatt-hour","Electrical energy","Imports","1 041",""
"Austria","2016M07","Gigawatt-hour","Electrical energy","Imports","1 318",""
"Slovenia","2016M07","Gigawatt-hour","Electrical energy","Imports","726",""
"European Union (28 countries)","2016M08","Gigawatt-hour","Electrical energy","Imports","28 575",""
"European Union (27 countries)","2016M08","Gigawatt-hour","Electrical energy","Imports","27 680",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2016M08","Gigawatt-hour","Electrical energy","Imports","19 355",""
"Germany (until 1990 former territory of the FRG)","2016M08","Gigawatt-hour","Electrical energy","Imports","1 954",""
"France","2016M08","Gigawatt-hour","Electrical energy","Imports","1 483",""
"Austria","2016M08","Gigawatt-hour","Electrical energy","Imports","1 615",""
"Slovenia","2016M08","Gigawatt-hour","Electrical energy","Imports","549",""
"European Union (28 countries)","2016M09","Gigawatt-hour","Electrical energy","Imports","29 001",""
"European Union (27 countries)","2016M09","Gigawatt-hour","Electrical energy","Imports","28 127",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2016M09","Gigawatt-hour","Electrical energy","Imports","20 249",""
"Germany (until 1990 former territory of the FRG)","2016M09","Gigawatt-hour","Electrical energy","Imports","1 475",""
"France","2016M09","Gigawatt-hour","Electrical energy","Imports","1 594",""
"Austria","2016M09","Gigawatt-hour","Electrical energy","Imports","2 159",""
"Slovenia","2016M09","Gigawatt-hour","Electrical energy","Imports","681",""
"European Union (28 countries)","2016M10","Gigawatt-hour","Electrical energy","Imports","28 304",""
"European Union (27 countries)","2016M10","Gigawatt-hour","Electrical energy","Imports","27 725",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2016M10","Gigawatt-hour","Electrical energy","Imports","20 702",""
"Germany (until 1990 former territory of the FRG)","2016M10","Gigawatt-hour","Electrical energy","Imports","1 558",""
"France","2016M10","Gigawatt-hour","Electrical energy","Imports","2 446",""
"Austria","2016M10","Gigawatt-hour","Electrical energy","Imports","2 380",""
"Slovenia","2016M10","Gigawatt-hour","Electrical energy","Imports","904",""
"European Union (28 countries)","2016M11","Gigawatt-hour","Electrical energy","Imports","27 481",""
"European Union (27 countries)","2016M11","Gigawatt-hour","Electrical energy","Imports","26 915",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2016M11","Gigawatt-hour","Electrical energy","Imports","20 054",""
"Germany (until 1990 former territory of the FRG)","2016M11","Gigawatt-hour","Electrical energy","Imports","1 737",""
"France","2016M11","Gigawatt-hour","Electrical energy","Imports","2 665",""
"Austria","2016M11","Gigawatt-hour","Electrical energy","Imports","2 457",""
"Slovenia","2016M11","Gigawatt-hour","Electrical energy","Imports","646",""
"European Union (28 countries)","2016M12","Gigawatt-hour","Electrical energy","Imports","30 942",""
"European Union (27 countries)","2016M12","Gigawatt-hour","Electrical energy","Imports","30 229",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2016M12","Gigawatt-hour","Electrical energy","Imports","21 946",""
"Germany (until 1990 former territory of the FRG)","2016M12","Gigawatt-hour","Electrical energy","Imports","2 207",""
"France","2016M12","Gigawatt-hour","Electrical energy","Imports","3 098",""
"Austria","2016M12","Gigawatt-hour","Electrical energy","Imports","2 506",""
"Slovenia","2016M12","Gigawatt-hour","Electrical energy","Imports","643",""
