"GEO","TIME","UNIT","PRODUCT","INDIC_NRG","Value","Flag and Footnotes"
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2014M06","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","1 848",""
"Germany (until 1990 former territory of the FRG)","2014M06","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","401",""
"France","2014M06","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","513",""
"Austria","2014M06","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","321",""
"Slovenia","2014M06","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","24",""
"European Union (28 countries)","2014M07","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","2 168",""
"European Union (27 countries)","2014M07","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","2 123",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2014M07","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","1 713",""
"Germany (until 1990 former territory of the FRG)","2014M07","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","416",""
"France","2014M07","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","529",""
"Austria","2014M07","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","272",""
"Slovenia","2014M07","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","20",""
"European Union (28 countries)","2014M08","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","2 137",""
"European Union (27 countries)","2014M08","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","2 096",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2014M08","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","1 710",""
"Germany (until 1990 former territory of the FRG)","2014M08","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","492",""
"France","2014M08","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","454",""
"Austria","2014M08","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","261",""
"Slovenia","2014M08","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","20",""
"European Union (28 countries)","2014M09","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","2 157",""
"European Union (27 countries)","2014M09","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","2 093",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2014M09","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","1 691",""
"Germany (until 1990 former territory of the FRG)","2014M09","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","550",""
"France","2014M09","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","377",""
"Austria","2014M09","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","239",""
"Slovenia","2014M09","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","19",""
"European Union (28 countries)","2014M10","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","2 620",""
"European Union (27 countries)","2014M10","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","2 592",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2014M10","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","2 119",""
"Germany (until 1990 former territory of the FRG)","2014M10","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","579",""
"France","2014M10","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","450",""
"Austria","2014M10","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","373",""
"Slovenia","2014M10","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","23",""
"European Union (28 countries)","2014M11","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","2 706",""
"European Union (27 countries)","2014M11","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","2 626",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2014M11","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","2 146",""
"Germany (until 1990 former territory of the FRG)","2014M11","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","593",""
"France","2014M11","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","351",""
"Austria","2014M11","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","373",""
"Slovenia","2014M11","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","24",""
"European Union (28 countries)","2014M12","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","2 829",""
"European Union (27 countries)","2014M12","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","2 775",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2014M12","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","2 211",""
"Germany (until 1990 former territory of the FRG)","2014M12","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","630",""
"France","2014M12","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","397",""
"Austria","2014M12","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","379",""
"Slovenia","2014M12","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","31",""
"European Union (28 countries)","2015M01","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","2 778",""
"European Union (27 countries)","2015M01","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","2 723",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2015M01","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","2 273",""
"Germany (until 1990 former territory of the FRG)","2015M01","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","640",""
"France","2015M01","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","343",""
"Austria","2015M01","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","389",""
"Slovenia","2015M01","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","25",""
"European Union (28 countries)","2015M02","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","2 439",""
"European Union (27 countries)","2015M02","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","2 349",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2015M02","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","1 962",""
"Germany (until 1990 former territory of the FRG)","2015M02","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","500",""
"France","2015M02","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","362",""
"Austria","2015M02","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","271",""
"Slovenia","2015M02","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","19",""
"European Union (28 countries)","2015M03","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","2 644",""
"European Union (27 countries)","2015M03","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","2 578",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2015M03","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","2 147",""
"Germany (until 1990 former territory of the FRG)","2015M03","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","572",""
"France","2015M03","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","403",""
"Austria","2015M03","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","326",""
"Slovenia","2015M03","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","22",""
"European Union (28 countries)","2015M04","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","2 379",""
"European Union (27 countries)","2015M04","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","2 356",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2015M04","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","1 999",""
"Germany (until 1990 former territory of the FRG)","2015M04","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","569",""
"France","2015M04","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","330",""
"Austria","2015M04","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","268",""
"Slovenia","2015M04","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","21",""
"European Union (28 countries)","2015M05","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","2 740",""
"European Union (27 countries)","2015M05","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","2 707",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2015M05","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","2 342",""
"Germany (until 1990 former territory of the FRG)","2015M05","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","570",""
"France","2015M05","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","587",""
"Austria","2015M05","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","335",""
"Slovenia","2015M05","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","20",""
"European Union (28 countries)","2015M06","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","2 323",""
"European Union (27 countries)","2015M06","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","2 314",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2015M06","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","1 978",""
"Germany (until 1990 former territory of the FRG)","2015M06","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","503",""
"France","2015M06","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","618",""
"Austria","2015M06","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","278",""
"Slovenia","2015M06","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","27",""
"European Union (28 countries)","2015M07","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","2 228",""
"European Union (27 countries)","2015M07","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","2 213",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2015M07","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","1 854",""
"Germany (until 1990 former territory of the FRG)","2015M07","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","491",""
"France","2015M07","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","431",""
"Austria","2015M07","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","292",""
"Slovenia","2015M07","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","25",""
"European Union (28 countries)","2015M08","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","2 142",""
"European Union (27 countries)","2015M08","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","2 125",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2015M08","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","1 801",""
"Germany (until 1990 former territory of the FRG)","2015M08","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","472",""
"France","2015M08","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","346",""
"Austria","2015M08","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","260",""
"Slovenia","2015M08","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","24",""
"European Union (28 countries)","2015M09","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","2 071",""
"European Union (27 countries)","2015M09","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","2 055",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2015M09","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","1 688",""
"Germany (until 1990 former territory of the FRG)","2015M09","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","449",""
"France","2015M09","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","251",""
"Austria","2015M09","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","300",""
"Slovenia","2015M09","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","15",""
"European Union (28 countries)","2015M10","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","2 395",""
"European Union (27 countries)","2015M10","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","2 387",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2015M10","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","1 916",""
"Germany (until 1990 former territory of the FRG)","2015M10","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","533",""
"France","2015M10","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","259",""
"Austria","2015M10","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","238",""
"Slovenia","2015M10","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","30",""
"European Union (28 countries)","2015M11","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","2 632",""
"European Union (27 countries)","2015M11","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","2 613",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2015M11","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","2 135",""
"Germany (until 1990 former territory of the FRG)","2015M11","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","534",""
"France","2015M11","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","363",""
"Austria","2015M11","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","328",""
"Slovenia","2015M11","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","27",""
"European Union (28 countries)","2015M12","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","2 921",""
"European Union (27 countries)","2015M12","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","2 898",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2015M12","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","2 405",""
"Germany (until 1990 former territory of the FRG)","2015M12","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","554",""
"France","2015M12","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","414",""
"Austria","2015M12","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","384",""
"Slovenia","2015M12","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","28",""
"European Union (28 countries)","2016M01","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","3 147",""
"European Union (27 countries)","2016M01","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","3 124",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2016M01","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","2 594",""
"Germany (until 1990 former territory of the FRG)","2016M01","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","597",""
"France","2016M01","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","410",""
"Austria","2016M01","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","354",""
"Slovenia","2016M01","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","26",""
"European Union (28 countries)","2016M02","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","2 401",""
"European Union (27 countries)","2016M02","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","2 388",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2016M02","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","1 895",""
"Germany (until 1990 former territory of the FRG)","2016M02","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","561",""
"France","2016M02","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","421",""
"Austria","2016M02","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","289",""
"Slovenia","2016M02","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","28",""
"European Union (28 countries)","2016M03","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","2 599",""
"European Union (27 countries)","2016M03","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","2 585",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2016M03","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","2 135",""
"Germany (until 1990 former territory of the FRG)","2016M03","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","481",""
"France","2016M03","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","402",""
"Austria","2016M03","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","220",""
"Slovenia","2016M03","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","30",""
"European Union (28 countries)","2016M04","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","2 427",""
"European Union (27 countries)","2016M04","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","2 410",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2016M04","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","2 007",""
"Germany (until 1990 former territory of the FRG)","2016M04","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","491",""
"France","2016M04","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","297",""
"Austria","2016M04","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","194",""
"Slovenia","2016M04","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","25",""
"European Union (28 countries)","2016M05","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","2 650",""
"European Union (27 countries)","2016M05","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","2 640",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2016M05","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","2 239",""
"Germany (until 1990 former territory of the FRG)","2016M05","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","504",""
"France","2016M05","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","497",""
"Austria","2016M05","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","262",""
"Slovenia","2016M05","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","12",""
"European Union (28 countries)","2016M06","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","2 204",""
"European Union (27 countries)","2016M06","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","2 178",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2016M06","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","1 845",""
"Germany (until 1990 former territory of the FRG)","2016M06","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","492",""
"France","2016M06","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","527",""
"Austria","2016M06","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","201",""
"Slovenia","2016M06","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","19",""
"European Union (28 countries)","2016M07","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","1 942",""
"European Union (27 countries)","2016M07","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","1 912",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2016M07","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","1 547",""
"Germany (until 1990 former territory of the FRG)","2016M07","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","425",""
"France","2016M07","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","411",""
"Austria","2016M07","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","170",""
"Slovenia","2016M07","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","25",""
"European Union (28 countries)","2016M08","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","2 075",""
"European Union (27 countries)","2016M08","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","2 046",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2016M08","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","1 649",""
"Germany (until 1990 former territory of the FRG)","2016M08","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","443",""
"France","2016M08","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","388",""
"Austria","2016M08","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","236",""
"Slovenia","2016M08","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","27",""
"European Union (28 countries)","2016M09","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","1 962",""
"European Union (27 countries)","2016M09","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","1 946",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2016M09","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","1 564",""
"Germany (until 1990 former territory of the FRG)","2016M09","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","441",""
"France","2016M09","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","295",""
"Austria","2016M09","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","246",""
"Slovenia","2016M09","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","13",""
"European Union (28 countries)","2016M10","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","2 394",""
"European Union (27 countries)","2016M10","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","2 371",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2016M10","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","1 930",""
"Germany (until 1990 former territory of the FRG)","2016M10","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","507",""
"France","2016M10","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","333",""
"Austria","2016M10","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","289",""
"Slovenia","2016M10","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","26",""
"European Union (28 countries)","2016M11","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","2 681",""
"European Union (27 countries)","2016M11","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","2 668",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2016M11","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","2 167",""
"Germany (until 1990 former territory of the FRG)","2016M11","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","566",""
"France","2016M11","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro (of which from pumped storage)","302",""
